category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Books,138113ec,True,Bank Transfer,347.89,1aa305c4,Self-Help,5,3,Houston,USA,NY,7658 Maple St,97289,"limited,trending,sale",2024-08-16 10:39:40,9c8ac386-6251-47e9-abd1-3eed4fa180e7
Home & Kitchen,d3b705d1,False,Cash,633.22,ff0783be,Microwave,3,4,Phoenix,USA,AZ,6868 Oak St,58312,"trending,new",2025-01-26 08:43:40,81da667c-cf4e-4be3-98b3-fca764afcbd5
Sports,f1697670,True,Debit Card,191.14,eb9ea7a1,Yoga Mat,4,,Phoenix,USA,CA,4038 Cedar St,54215,"limited,sale,new",2024-11-02 09:16:40,93d277b3-3e09-4137-8e60-9440a44d4066
Beauty,1d28b055,True,Gift Card,912.29,b06fe40d,Lipstick,3,,New York,USA,AZ,9567 Pine St,14583,,2025-01-02 11:18:40,7447a5a6-c3dd-46c1-96d0-a67ab50b7911
Beauty,05672415,False,Gift Card,390.35,e78f11fd,Shampoo,6,1,Chicago,USA,NY,4568 Maple St,28525,"sale,exclusive",2024-05-12 02:58:40,e4d0ff50-fd27-4e3b-a44a-6c46144a5bc7
Clothing,dda09e5f,True,Debit Card,483.48,e315cadf,Hat,8,3,New York,USA,IL,8495 Pine St,93818,,2024-12-24 15:06:40,9fd73883-66ba-40a0-9f1d-59ea3af10ac9
Toys,c3c84732,False,PayPal,281.96,fd1a914a,Building Blocks,1,3,New York,USA,IL,1415 Main St,14125,"trending,limited",2024-04-02 14:00:40,3677072b-d8ed-4361-92e8-77fd78f12db9
Electronics,e945610a,True,Bank Transfer,308.46,9825ea4e,Headphones,8,1,New York,USA,TX,6974 Main St,36461,"limited,trending",2024-06-28 13:56:40,9e4405cb-2e68-4c36-a938-f424c2480ef6
Clothing,a457aa0f,False,Credit Card,677.58,4ca98731,Jeans,2,1,Los Angeles,USA,TX,4916 Main St,85968,,2024-08-12 16:27:40,3c02af5b-5431-49df-9e87-76c4f909d3dc
Health,93009cb0,True,Credit Card,69.11,5fc60edd,Vitamins,2,,Houston,USA,CA,1863 Cedar St,86732,limited,2024-11-27 13:28:40,05fcd2f5-66d3-4a7c-97d4-be5bad5ba2d7
Sports,a0058210,True,Cash,710.06,d5bf431a,Basketball,8,,New York,USA,TX,4496 Pine St,27948,"trending,exclusive",2025-01-01 20:49:40,ab2a6357-252e-4a1b-892e-df1abef65b1d
Clothing,3bc52868,False,PayPal,369.42,76ab26ad,Socks,4,1,Houston,USA,TX,5842 Main St,24595,limited,2025-01-29 10:40:40,c2968b63-271d-4819-bd88-25b4ce28c2e5
Home & Kitchen,b34a4bf6,True,PayPal,65.24,ae97f19d,Blender,10,4,Los Angeles,USA,IL,8202 Main St,59148,"exclusive,new,sale",2025-01-21 03:19:40,050e7df2-f5ce-4f91-a02e-6201ff03bb58
Home & Kitchen,314eda75,True,Cash,206.37,42f255c4,Microwave,3,4,Chicago,USA,TX,6561 Pine St,47838,"sale,exclusive,limited",2025-01-20 20:13:40,db5ae1ee-f60e-4708-bdec-d178f64b2a83
Home & Kitchen,0e86bffc,False,Cash,63.47,042cae01,Knife Set,8,3,Los Angeles,USA,AZ,8333 Main St,58981,"trending,new",2025-01-25 20:33:40,ca686535-dc04-4c47-9f95-76150eacd8d5
Toys,851dbab6,False,Credit Card,354.17,8cf4b7fa,Board Game,5,3,Chicago,USA,CA,2593 Cedar St,36794,limited,2024-07-12 15:56:40,761014c3-6b1b-40f6-a962-2ab3dfaab375
Sports,e1d86dd6,True,Debit Card,930.14,95cdecdc,Yoga Mat,9,5,New York,USA,AZ,2031 Main St,52025,trending,2024-10-20 19:44:40,d99fc12f-af2c-46ed-8dcc-0a367383505d
Health,ece53c65,False,Gift Card,94.11,19667baa,Vitamins,8,1,Los Angeles,USA,NY,3296 Oak St,39613,,2024-10-21 22:12:40,033a8942-91f5-4f7e-a1d4-bb74cdf6490c
Beauty,8b1c6e3b,False,Bank Transfer,224.54,9a40e663,Lipstick,10,,Chicago,USA,TX,6591 Cedar St,25339,sale,2025-03-07 15:46:40,d95093f9-407f-4287-a1c3-447a4df0ed67
Clothing,5d8f00a9,False,Gift Card,232.0,9f09375f,Socks,6,5,Houston,USA,IL,818 Cedar St,80045,,2025-03-18 09:10:40,1bcff10f-1ee7-43bf-82a5-e69dbce4535c
Books,5ed19d93,True,Credit Card,462.68,f7ed59a6,Cookbook,4,1,Houston,USA,CA,3470 Pine St,28038,"trending,new,limited",2025-02-26 03:44:40,8090d685-a883-4141-a11b-82a34305da66
Electronics,6cfcb6f5,True,Debit Card,263.29,7faf53eb,Camera,4,1,Chicago,USA,NY,4260 Pine St,77095,limited,2024-11-18 11:55:40,3460bce3-8f93-4a08-a3e8-30bbf057819d
Clothing,1423bbe6,True,PayPal,621.99,0fcd68cc,Jeans,3,3,Chicago,USA,TX,4452 Maple St,67784,trending,2024-10-11 02:02:40,bc07968e-528d-4880-b04c-ff14c0a101e4
Clothing,ba4a487b,True,Cash,251.75,9a052990,Hat,10,2,Houston,USA,NY,402 Main St,66007,"trending,new",2024-05-04 07:09:40,53c8e472-9a4f-4896-a236-f365a72d14c7
Clothing,0f13624a,False,PayPal,543.14,42c08011,Socks,8,4,New York,USA,AZ,6017 Main St,42783,sale,2024-08-28 20:37:40,8e702b2c-afcd-47ae-8481-1f27fd37998a
Toys,dca69a96,True,PayPal,648.96,615d7d12,Puzzle,9,,New York,USA,CA,4681 Maple St,98179,,2025-01-08 01:54:40,4f353f6f-99cb-4ef7-9b29-6e54422a918b
Grocery,0f5a960f,False,PayPal,347.61,9b8d188d,Canned Goods,2,,Houston,USA,CA,5669 Oak St,21688,,2024-08-18 06:42:40,3d6d9af7-532c-4add-a5b4-47c221dc146b
Clothing,e258d91b,False,Bank Transfer,944.91,fec94385,T-shirt,9,2,Houston,USA,TX,1937 Main St,40419,,2024-12-13 10:03:40,7d35e03c-eb98-412b-8998-ee8de46f448c
Grocery,ffd77d0a,False,Gift Card,925.77,40beb8d9,Canned Goods,2,2,Los Angeles,USA,TX,8440 Cedar St,42207,"new,exclusive,sale",2025-01-25 05:42:40,01957c0f-8a83-4a12-b2f5-fbf9cdd17c35
Home & Kitchen,26765aee,False,Credit Card,767.71,a04298ee,Toaster,6,,Houston,USA,AZ,4725 Maple St,73455,,2025-01-18 09:43:40,8aa00699-03cf-45ff-8b24-b5d58248263f
Health,1130900c,False,PayPal,546.54,6b27677a,First Aid Kit,6,3,Los Angeles,USA,TX,6946 Cedar St,20737,"limited,trending",2024-07-13 16:13:40,2bdb9f43-588b-4520-94df-b3ed02cd6c9b
Health,1ba1cb59,False,Cash,331.64,b1e9ac3a,Pain Reliever,5,,New York,USA,AZ,822 Pine St,52029,"exclusive,limited,trending",2024-07-25 17:47:40,da2373be-05a7-47aa-be80-d10e43a49289
Sports,981aee11,False,Cash,997.3,c2d894c4,Running Shoes,6,,Houston,USA,CA,7389 Cedar St,16840,"limited,new,exclusive",2025-01-08 07:01:40,290c06b1-60fc-4430-8ac9-e51acff4682d
Electronics,5e958803,True,Bank Transfer,913.72,dc86ab5b,Camera,10,1,Phoenix,USA,NY,5392 Pine St,14493,"new,trending",2024-10-15 04:50:40,02b2aba4-97bb-4463-bf0e-e33bef983b4d
Clothing,6af857be,True,Credit Card,855.39,a77d3843,Jacket,1,5,Houston,USA,CA,9127 Pine St,35929,"sale,trending",2024-06-27 16:48:40,f82745ce-f4a1-4d48-beec-dadeb82c8357
Home & Kitchen,24cc9643,False,Gift Card,770.74,06b19892,Plates,10,2,New York,USA,AZ,9233 Cedar St,62673,"sale,limited",2024-04-06 05:02:40,d21c5f46-3cc7-4087-8915-db58f8406809
Health,0c9bdf54,False,Gift Card,526.97,aa2f73a3,Vitamins,2,,Chicago,USA,CA,2668 Cedar St,19145,"trending,limited,exclusive",2024-08-29 16:42:40,5cf9a267-2a22-4e26-8339-3ca6d7fe0210
Beauty,bfc26afb,False,Cash,698.71,7dae6b49,Lipstick,7,2,Houston,USA,AZ,1166 Oak St,42020,,2024-07-14 16:13:40,e33486ff-7e2e-4b5e-a618-b6b6c7359cf6
Electronics,9856c8c6,False,Credit Card,784.88,50666031,Smart Watch,8,2,Chicago,USA,NY,2920 Cedar St,84717,,2024-06-24 16:46:40,9a450e2b-accd-4e05-ab6f-fa9f7f310a7e
Health,3af0b572,False,Debit Card,227.88,bd95c678,Pain Reliever,1,2,Los Angeles,USA,TX,804 Pine St,77642,"trending,sale",2024-05-30 02:45:40,b9c734fc-4070-4573-aa17-9810a03fe1f0
Beauty,7be10256,True,Debit Card,150.81,223a84f9,Lipstick,3,1,Chicago,USA,NY,5651 Pine St,47059,"sale,exclusive",2024-07-07 12:38:40,4cad29d3-c18e-4885-becb-8cccb23f4dac
Grocery,172ceed2,False,Gift Card,865.62,fefda319,Snacks,3,3,Los Angeles,USA,IL,2990 Cedar St,80251,limited,2024-12-27 06:43:40,ea73e969-f255-4434-b4a0-ef02643f0bdb
Grocery,f5fa2912,False,Bank Transfer,690.48,bd0659c2,Coffee,6,,Houston,USA,TX,3393 Main St,64066,"exclusive,sale",2024-10-04 20:21:40,402a331e-4ddf-467b-a642-c33bd6e89d13
Grocery,f55ac69d,False,Cash,236.26,a284e965,Snacks,1,,Houston,USA,AZ,6195 Pine St,68550,,2024-07-20 13:34:40,b69c3b67-9f56-408f-8648-67d9720345be
Health,8ba0adfe,False,Gift Card,976.6,827d186e,Vitamins,8,,Chicago,USA,CA,9149 Main St,10381,"trending,exclusive,new",2024-12-30 21:04:40,69a4de1c-e295-4c50-a7ec-98c00797f083
Health,7f6b9cc3,False,Bank Transfer,458.01,7ba6b2fc,Bandages,1,3,New York,USA,CA,4481 Maple St,97072,"exclusive,new",2024-10-16 05:30:40,2d6fa6cc-21b0-436b-8657-3102d1465e4c
Toys,6855e07b,True,PayPal,961.64,143ba4ae,Building Blocks,3,,Phoenix,USA,IL,2086 Cedar St,72425,"trending,limited",2024-05-12 06:14:40,18c99bfb-4a65-43f2-96f7-333e1c465783
Electronics,7ce48863,False,Bank Transfer,572.46,9b1dc8c9,Tablet,1,2,Los Angeles,USA,NY,734 Maple St,63853,,2024-08-11 16:23:40,ddb1a71a-5efb-41fb-a118-57c719e2689b
Sports,be429360,True,Bank Transfer,406.72,ef7b487c,Bicycle,6,1,Los Angeles,USA,NY,4015 Maple St,42485,"new,sale,limited",2024-04-15 11:25:40,b5bed4b5-755d-48a2-af89-80881a8a69bb
Beauty,60ec2a2d,False,Debit Card,653.62,40f5267a,Face Cream,3,2,Houston,USA,TX,5315 Oak St,60027,sale,2024-10-08 23:53:40,3d20f039-51f6-434b-8924-94b6bc15b16f
Clothing,5fe3c8ed,True,PayPal,835.2,35ecf5e3,Jacket,3,5,New York,USA,AZ,5991 Cedar St,55199,"exclusive,new",2024-08-30 12:53:40,fce8bc3d-64b6-4271-9812-2f4d8b79822a
Books,d6221ec3,True,Cash,98.25,725fcfbc,Fiction Novel,1,1,Houston,USA,AZ,5232 Cedar St,92314,limited,2024-11-29 08:33:40,bef2dcb7-186a-42fc-a88f-0a30fd4e008c
Sports,e384e132,False,Debit Card,750.46,bdd2d5fd,Running Shoes,9,1,Phoenix,USA,NY,7329 Cedar St,70594,trending,2025-03-17 09:06:40,08f2d104-9607-4a8c-97f5-fba78b5cace8
Health,087d2e90,False,PayPal,321.4,29c722c8,Thermometer,9,1,New York,USA,IL,2833 Oak St,86237,"exclusive,sale",2024-04-14 12:10:40,c74187be-1182-4011-ad36-6a1298026585
Health,e77e36cf,True,Bank Transfer,396.9,9007c200,Thermometer,3,1,Phoenix,USA,CA,9681 Main St,72513,trending,2025-02-14 19:20:40,05535fdb-44d4-40d5-8122-c1d49370e272
Sports,60daa062,False,Credit Card,394.57,f689bbb9,Running Shoes,10,,New York,USA,TX,5157 Maple St,74008,"trending,sale",2024-11-25 02:02:40,4ea2a527-06a5-4346-bf8d-7123ccf10f54
Health,40ab7124,False,PayPal,652.55,63118c75,Pain Reliever,3,2,Houston,USA,AZ,2630 Maple St,38362,"exclusive,new,trending",2025-02-04 04:47:40,4e3a2e50-9656-430f-97d6-dad1f1c4c2ac
Books,814b2adb,False,Gift Card,936.21,d865b01f,Cookbook,10,,Houston,USA,NY,8105 Cedar St,96705,"sale,new",2024-05-07 09:54:40,0b23d749-9dc6-482f-bf1c-acf8f82b76a9
Electronics,055ba39e,False,Gift Card,476.98,0a571691,Smartphone,6,2,Phoenix,USA,TX,9898 Oak St,10613,,2025-02-02 02:38:40,a44f94eb-4f25-441c-b029-a7b565bf2f5d
Sports,6dd1d2af,False,Cash,153.06,4ebd8aee,Tennis Racket,9,3,Houston,USA,NY,4774 Maple St,62852,trending,2025-01-02 01:01:40,ef3e538d-d249-430a-bcf7-c9c7157942d0
Home & Kitchen,a0fc7893,True,PayPal,164.96,6901391a,Knife Set,1,,Los Angeles,USA,CA,2871 Cedar St,62015,"new,sale",2024-10-22 18:04:40,17605299-48b5-4b49-acd9-983759e34296
Books,4a7861ae,True,Credit Card,128.19,897eb673,Science Fiction,1,4,Chicago,USA,NY,8100 Oak St,19926,"sale,limited,exclusive",2024-06-28 14:34:40,b9e7223d-2433-47ac-b303-ec974e88a316
Sports,38e42263,False,Gift Card,904.14,741d5992,Bicycle,7,3,Houston,USA,AZ,8530 Maple St,25755,limited,2024-04-08 05:37:40,25c3db9a-6f94-44fb-a66b-ec810bf3be53
Home & Kitchen,be6cb56a,True,Cash,498.76,d48678a0,Plates,9,,Phoenix,USA,NY,7820 Main St,14321,,2025-02-21 07:42:40,1325831a-dee3-422b-a2f2-1c559e1a25a7
Home & Kitchen,1ce163d9,False,Debit Card,825.9,4c523c5c,Microwave,7,1,New York,USA,AZ,4718 Maple St,96422,,2024-11-10 04:50:40,ebcb55c1-2226-4da5-8c0a-b0f0c4a6c931
Grocery,3df32e4e,True,Bank Transfer,916.35,845b2bb8,Frozen Meals,9,3,Los Angeles,USA,IL,4907 Maple St,63911,"trending,new",2024-12-18 06:03:40,5fbe0610-ae77-4dd1-a995-d4fcb93acff8
Sports,b4b80aed,True,Bank Transfer,65.92,2d626fc8,Dumbbells,8,,Los Angeles,USA,AZ,7119 Oak St,20250,,2024-09-30 11:37:40,112f9729-a0b7-4815-bb1c-3f4b56d7c78a
Clothing,f1a9cdd8,False,Bank Transfer,16.44,e8320ced,Dress,8,2,Chicago,USA,IL,5444 Maple St,23975,new,2025-03-08 14:20:40,fe7fc6cd-1e83-40a8-b601-a2cd564f6cc8
Clothing,a03c108b,True,Gift Card,17.76,def9386f,Dress,7,5,New York,USA,NY,2607 Main St,90250,,2024-06-19 09:15:40,173b1803-adcb-4463-9dfd-30a0d9b5da9c
Beauty,6d1c29b3,False,Bank Transfer,691.47,fc4d0118,Perfume,7,,Phoenix,USA,CA,9475 Maple St,21628,"limited,trending,sale",2024-06-12 10:00:40,13927c0d-a559-4aef-8035-ec8825b2be7c
Toys,92bc930b,True,Debit Card,341.95,0696a9af,Doll,2,3,Houston,USA,IL,2447 Cedar St,97025,,2025-03-17 18:28:40,433715a2-53c3-46a2-b2af-dd7893c39beb
Beauty,cf7a4bd8,True,Bank Transfer,511.17,a5cececd,Perfume,2,,Los Angeles,USA,NY,1902 Cedar St,56774,sale,2024-06-27 10:15:40,939391b3-1234-4a28-a389-a654af88cbf6
Sports,4eaccca7,True,Bank Transfer,801.94,11e73026,Running Shoes,8,3,Chicago,USA,CA,1557 Pine St,48702,"exclusive,trending,limited",2024-08-06 03:52:40,83afb386-9463-47e6-9ebf-42872dc5a2f3
Health,9832b62c,True,Cash,569.11,ceeee5d7,Thermometer,8,5,New York,USA,TX,2862 Pine St,73068,,2024-07-28 04:42:40,e9c788b6-232b-4472-9dc2-39a13bdaefdc
Electronics,f9507012,False,Credit Card,204.2,92119606,TV,10,1,Phoenix,USA,IL,779 Maple St,96177,"sale,exclusive,limited",2024-04-23 02:13:40,95558d58-4911-4ed9-a31a-ca3a360185ac
Home & Kitchen,98e7624c,False,Gift Card,605.05,b8ca99d7,Toaster,8,,Chicago,USA,AZ,6736 Main St,71383,,2024-07-16 21:29:40,74700882-3a9d-4fb4-a09a-65d4eaf02e4a
Toys,59c4997a,False,Debit Card,436.86,a21c6151,Board Game,10,5,Los Angeles,USA,TX,5521 Main St,55451,trending,2024-11-25 10:14:40,a6afb8c3-d39d-4632-811e-084f69e1c53a
Toys,0e4a3278,True,Credit Card,500.08,8b9ced70,Board Game,8,,New York,USA,NY,4836 Main St,87700,"exclusive,new,limited",2024-11-07 02:58:40,31b821cf-0280-4a18-aa26-e0fc4b455617
Books,4675a1a5,False,Cash,676.84,39bfec0c,Science Fiction,2,1,Phoenix,USA,NY,8299 Maple St,22881,limited,2024-09-11 08:14:40,33b03f0f-96be-4d14-bf7e-0e050bc8deba
Home & Kitchen,896db175,False,Credit Card,843.24,361dbe61,Blender,9,2,Los Angeles,USA,AZ,983 Main St,18287,new,2025-03-18 13:46:40,affba634-1496-453a-b149-34435905a0f7
Electronics,19b08d84,False,Gift Card,359.69,fc7cb104,Smart Watch,1,,Phoenix,USA,NY,4548 Main St,52466,"limited,sale",2025-01-15 10:51:40,a6f6b2c6-f4f4-406f-8882-cb84c5ecb4df
Electronics,f5187c1c,False,Bank Transfer,85.78,bedcc421,Tablet,2,3,Phoenix,USA,AZ,235 Oak St,19815,trending,2024-03-21 16:42:40,06ceaa6f-aef6-4ca1-96bc-dac5889319fe
Toys,2830a95d,True,Debit Card,531.19,8a8a1c68,Puzzle,10,4,Phoenix,USA,NY,7228 Main St,99143,"trending,limited,exclusive",2025-02-25 07:21:40,da7fc1a2-68ca-41a0-8e4e-f5880711a81b
Books,19fc8871,False,Cash,172.51,5650ebd4,Biography,10,3,Phoenix,USA,CA,5861 Main St,70993,"sale,exclusive",2024-10-26 07:04:40,1c5200de-8b52-4261-b02f-9ecb706784e5
Health,082bf281,False,Bank Transfer,509.7,1a3f6d1b,Pain Reliever,6,3,Chicago,USA,TX,7570 Cedar St,27266,"exclusive,sale",2025-02-15 01:48:40,04af9add-f8cb-49d9-96df-5b00904669af
Beauty,6c04aa57,False,Cash,393.44,d18c9f16,Lipstick,9,4,Phoenix,USA,NY,9785 Main St,39768,"sale,exclusive",2024-08-07 16:46:40,e4cd8dee-0495-4263-8a79-603e62b78ab3
Home & Kitchen,15eafee7,True,Debit Card,252.55,f30be8a4,Microwave,3,,Houston,USA,AZ,6497 Oak St,46958,,2024-11-24 16:55:40,b913891d-96eb-444d-bfea-f22318bff54b
Home & Kitchen,be5649b7,False,Gift Card,39.57,5b0f740e,Plates,5,,Phoenix,USA,NY,8099 Oak St,71466,exclusive,2024-11-04 20:23:40,eda16cb5-e5b3-4740-a6f7-e53fd2a96264
Clothing,28dd5c30,True,Bank Transfer,358.37,03d5bc07,Hat,7,4,Chicago,USA,TX,6763 Main St,42236,"sale,limited",2024-08-14 18:04:40,2aed8bf0-435b-4210-8441-8a0cf26bbf9a
Grocery,cdd6b9bd,False,Debit Card,83.17,47faa9cf,Pasta,6,,Chicago,USA,AZ,1618 Oak St,95740,,2025-03-04 10:10:40,b4bd1d5b-691b-41bc-9192-6c169c1a17a8
Toys,427a2129,True,Gift Card,81.06,d7360d84,Doll,4,5,Chicago,USA,IL,7057 Maple St,36620,"trending,sale",2024-05-26 22:21:40,a4373b03-1e84-4b2b-9261-7f82a743031b
Books,7754139d,True,Debit Card,826.56,1fe5c96d,Self-Help,9,4,Houston,USA,CA,2984 Cedar St,15473,"sale,new",2024-07-29 18:57:40,8be4a75d-d951-47d1-a57c-15e11bdb48ca
Beauty,198a48b5,False,Cash,497.79,9370a2af,Lipstick,9,5,Los Angeles,USA,AZ,5626 Cedar St,23989,,2024-06-20 21:37:40,1fc5454f-571e-4444-a3fe-618847622195
Grocery,9d0d0370,False,PayPal,182.0,ab7efc46,Pasta,4,5,Phoenix,USA,TX,3284 Maple St,40090,limited,2024-07-30 19:18:40,5847bdb3-f7b8-4986-9de5-7a79d80b93f6
Electronics,a699a10f,True,Gift Card,206.25,70190626,Smart Watch,5,,New York,USA,TX,2046 Main St,32586,,2024-08-13 05:01:40,4fbc8716-b9d9-4a3c-8e8f-ff1d643a35d6
Sports,a459cce3,True,Cash,22.36,ee65483a,Tennis Racket,3,2,Chicago,USA,NY,9585 Oak St,38332,"new,exclusive,limited",2024-06-01 01:37:40,4734a85b-b002-47fe-85ee-b4dbdceb7f34
Home & Kitchen,c4dbb76f,False,Gift Card,233.9,26ab56de,Coffee Maker,9,3,Houston,USA,NY,4354 Oak St,98080,"exclusive,new",2024-11-26 13:44:40,6f81d90c-6cfe-4111-8099-096c4473b4fd
Electronics,761db6a5,True,Bank Transfer,163.15,54f909c7,Camera,5,3,Los Angeles,USA,TX,5738 Maple St,13843,"trending,exclusive,limited",2024-08-22 20:44:40,2e373001-7530-4248-906e-4fc28a8eafec
Sports,a6deee82,False,Gift Card,532.21,a28b9b21,Basketball,6,3,New York,USA,IL,146 Cedar St,70191,"new,sale,exclusive",2024-09-16 07:14:40,e89a9f19-f385-4e1f-b9bb-77a92cac40cb
Grocery,19d24a1d,True,Gift Card,254.87,d73311dd,Canned Goods,10,4,Chicago,USA,CA,5725 Oak St,38247,"new,trending,sale",2024-05-19 02:02:40,ad49e629-4d72-4fb4-82b1-8136df6c9a75
Sports,21d96cd1,False,Cash,903.55,029fbb8d,Bicycle,1,,Houston,USA,CA,3279 Cedar St,11254,,2024-05-14 15:01:40,fd4e40e8-1c58-4ab3-bc5c-20716443904e
Home & Kitchen,73330d85,False,Credit Card,18.68,c0175af0,Knife Set,4,3,Houston,USA,IL,9153 Oak St,67779,new,2024-08-05 11:29:40,5b553eb8-6943-4d12-9823-5bd119a98d08
Electronics,f03b694c,True,Credit Card,561.69,f3183756,Camera,5,,New York,USA,IL,3188 Oak St,60987,"new,trending,sale",2024-08-21 23:06:40,edfd722f-c84b-41c7-9962-35cf21f88654
Home & Kitchen,ad16f56e,False,PayPal,694.75,fd29f623,Toaster,7,5,Chicago,USA,IL,3358 Pine St,89923,"limited,sale,trending",2025-03-18 01:57:40,ecc2a187-f309-4065-956d-56d8d68ba4c6
Books,f7158f5a,True,Bank Transfer,590.62,176b8eab,Biography,2,4,Los Angeles,USA,IL,2947 Maple St,25360,"limited,new,trending",2025-02-08 23:06:40,b1b13cb8-2e10-45ae-a87a-3a185c24055a
Beauty,b455f79c,False,Bank Transfer,205.8,05bd5cf3,Hair Dryer,3,,New York,USA,CA,7785 Oak St,71872,"trending,limited,exclusive",2024-08-31 09:45:40,e3b6b4a0-4302-4181-a164-666b632fc844
Electronics,81743ba5,False,Cash,619.25,0c87355b,Tablet,6,5,Houston,USA,NY,2370 Cedar St,31850,"sale,trending,exclusive",2025-01-16 22:34:40,4b53e59b-338a-4407-88d3-6dbc288b6b7a
Sports,50fed51c,True,Debit Card,900.14,2e6fa617,Bicycle,1,,New York,USA,IL,3436 Pine St,55639,"trending,exclusive",2024-03-31 01:26:40,209bb76f-764d-4006-9c2a-c8a04244d90e
Automotive,5beeab19,False,Credit Card,699.31,83489606,Jump Starter,2,4,Houston,USA,IL,3148 Maple St,77901,"limited,trending,new",2024-12-22 19:18:40,6d9bc1d3-f464-4de5-a809-b1788f253c5f
Beauty,96e856ad,True,Bank Transfer,36.02,da0a78f3,Face Cream,8,5,Phoenix,USA,NY,1909 Pine St,11532,,2024-11-09 20:10:40,798ee7c7-cc36-42ef-b94f-789a4f7c5114
Electronics,02e5eeb9,False,Cash,855.85,3f4242e6,Laptop,9,5,Los Angeles,USA,AZ,6531 Main St,41878,exclusive,2024-07-24 01:13:40,7a51df4c-15a5-4365-89be-bb42fb984158
Grocery,b598194b,True,Cash,792.16,1e523f91,Snacks,1,,Phoenix,USA,TX,972 Main St,66258,,2024-07-31 14:38:40,6c94cb1e-dab0-45ee-bff1-239dafcb9b8a
Clothing,fb24159d,True,Bank Transfer,678.45,5828d554,Dress,3,4,Los Angeles,USA,CA,8152 Cedar St,10014,limited,2024-06-03 17:34:40,a4c23dba-d350-4363-beb4-349c5c67617b
Clothing,eaaee969,False,Bank Transfer,390.94,4fa83562,Jeans,9,4,Houston,USA,NY,6023 Oak St,72283,new,2024-06-12 15:04:40,a0a5e5dc-6bd9-46e8-a4a7-c06627d7df46
Toys,4872ad4b,False,PayPal,639.97,4b43f08d,Action Figure,1,,Houston,USA,CA,3793 Cedar St,19375,,2024-09-06 12:09:40,25d82138-2e75-44ea-ab6f-49d82e96f04a
Electronics,6e70528a,False,Debit Card,541.66,81b402a0,Headphones,10,,New York,USA,TX,9091 Main St,31345,,2024-12-29 17:01:40,843e888a-a9a4-4ddc-9852-0e957650c188
Toys,af73867b,True,Gift Card,374.41,e8d1fbb3,Puzzle,1,1,Houston,USA,TX,8738 Oak St,19678,,2024-05-28 08:01:40,6cf4fe03-50d4-4136-b076-6bfa6fe8aa3b
Toys,889469f4,False,Gift Card,795.31,be1d315e,Doll,5,4,New York,USA,NY,3578 Maple St,97393,sale,2024-09-02 19:47:40,56eae84d-c624-40de-8712-fcb484f687bb
Toys,bc2ee28e,True,Cash,905.94,6dbb126a,Stuffed Animal,4,,Phoenix,USA,AZ,8333 Oak St,30423,,2025-01-21 09:58:40,16f46144-5c4d-4a6e-9e09-fc6a1834761e
Books,1fdf4f15,False,Credit Card,110.95,e21e51a2,Biography,2,1,Houston,USA,IL,4116 Maple St,33854,trending,2024-09-07 17:29:40,3520b141-7dc5-4f20-8f17-fa148af88dea
Grocery,fca67d59,True,Credit Card,720.48,da923235,Pasta,9,1,New York,USA,CA,3462 Oak St,18927,"exclusive,limited",2024-10-13 07:07:40,73b54f07-47f2-4c57-a0fd-79be5859451d
Health,13f3fb1b,True,Credit Card,773.99,66b81a95,Pain Reliever,9,4,Phoenix,USA,AZ,8423 Main St,91447,,2024-10-06 06:59:40,340af4b7-5906-4209-8177-1660a99fda20
Clothing,24b6c817,True,Debit Card,611.42,b56076d7,Hat,8,5,New York,USA,IL,4858 Oak St,15804,"trending,limited,new",2024-12-04 07:36:40,7380117a-f36b-460b-ab9f-d3b02ffd6252
Electronics,695264a9,True,Gift Card,959.83,5dac9360,Camera,10,2,New York,USA,AZ,7748 Oak St,39783,"trending,limited,exclusive",2025-01-22 22:35:40,ac778c87-e5f3-4745-9447-33f6686275e2
Beauty,e795e942,False,Debit Card,394.26,c6cfca1c,Hair Dryer,8,2,Los Angeles,USA,IL,7916 Cedar St,99101,,2024-11-10 02:53:40,384eb4f7-3fcd-4b63-a44a-b1a2e6e38c04
Books,33c1cfbb,True,Cash,262.37,249c6abe,Self-Help,4,,Houston,USA,NY,5161 Pine St,66122,"new,exclusive,sale",2024-10-20 07:05:40,69a3d31d-afe0-4ba9-ab12-79cc6a34704a
Sports,750c273b,False,PayPal,56.5,d4926803,Tennis Racket,4,2,Los Angeles,USA,IL,5039 Oak St,68019,"limited,new,trending",2025-01-10 13:50:40,ea2f2a91-7038-4072-947d-a7fc1a47ab32
Health,5d36dc76,True,Cash,43.76,ba9181c9,Thermometer,5,4,Houston,USA,IL,1378 Pine St,57410,"limited,new,trending",2024-12-01 18:27:40,4985e565-3822-462e-b724-e2c9bae2d085
Sports,8331ec7b,True,PayPal,247.38,bfabf3c8,Basketball,8,3,Los Angeles,USA,NY,1516 Maple St,68118,,2024-05-03 23:52:40,d148669f-16f0-49e9-aafc-23a9c722b324
Sports,ee4560aa,False,Credit Card,785.26,e5197c5a,Yoga Mat,4,2,Chicago,USA,AZ,4840 Cedar St,83317,"new,exclusive",2024-08-25 01:17:40,704ad774-0cc9-4a05-8e64-3ebaf25550dd
